avgTemp,avgTempRange,avgHumidity,avgHumidityRange,durationDays,brix,pol,purity,actualRendement,baseRen
33.5,32-35,70.0,61-80,4,18.2,14.91,81.92,6.7,7.61
33.5,32-35,90.0,81-100,2,18.2,14.91,81.92,7.25,7.61
33.5,32-35,90.0,81-100,3,18.2,14.91,81.92,6.97,7.61
33.5,32-35,90.0,81-100,4,18.2,14.91,81.92,6.67,7.61
24.0,23-25,50.0,40-60,2,15.1,12.04,79.74,6.27,5.74
24.0,23-25,50.0,40-60,3,15.1,12.04,79.74,5.92,5.74
24.0,23-25,50.0,40-60,4,15.1,12.04,79.74,5.52,5.74
24.0,23-25,70.0,61-80,2,15.1,12.04,79.74,6.13,5.74
24.0,23-25,70.0,61-80,3,15.1,12.04,79.74,5.85,5.74
24.0,23-25,70.0,61-80,4,15.1,12.04,79.74,5.53,5.74
24.0,23-25,90.0,81-100,2,15.1,12.04,79.74,6.05,5.74
24.0,23-25,90.0,81-100,3,15.1,12.04,79.74,5.83,5.74
24.0,23-25,90.0,81-100,4,15.1,12.04,79.74,5.43,5.74
27.0,26-28,50.0,40-60,2,15.1,12.04,79.74,6.11,5.74
27.0,26-28,50.0,40-60,3,15.1,12.04,79.74,5.8,5.74
27.0,26-28,50.0,40-60,4,15.1,12.04,79.74,5.45,5.74
27.0,26-28,70.0,61-80,2,15.1,12.04,79.74,6.03,5.74
27.0,26-28,70.0,61-80,3,15.1,12.04,79.74,5.73,5.74
27.0,26-28,70.0,61-80,4,15.1,12.04,79.74,5.38,5.74
27.0,26-28,90.0,81-100,2,15.1,12.04,79.74,5.95,5.74
27.0,26-28,90.0,81-100,3,15.1,12.04,79.74,5.65,5.74
27.0,26-28,90.0,81-100,4,15.1,12.04,79.74,5.34,5.74
30.0,29-31,50.0,40-60,2,15.1,12.04,79.74,5.85,5.74
30.0,29-31,50.0,40-60,3,15.1,12.04,79.74,5.56,5.74
30.0,29-31,50.0,40-60,4,15.1,12.04,79.74,5.22,5.74
30.0,29-31,70.0,61-80,2,15.1,12.04,79.74,5.75,5.74
30.0,29-31,70.0,61-80,3,15.1,12.04,79.74,5.44,5.74
30.0,29-31,70.0,61-80,4,15.1,12.04,79.74,5.13,5.74
30.0,29-31,90.0,81-100,2,15.1,12.04,79.74,5.7,5.74
30.0,29-31,90.0,81-100,3,15.1,12.04,79.74,5.43,5.74
30.0,29-31,90.0,81-100,4,15.1,12.04,79.74,5.04,5.74
33.5,32-35,50.0,40-60,2,15.1,12.04,79.74,5.56,5.74
33.5,32-35,50.0,40-60,3,15.1,12.04,79.74,5.25,5.74
33.5,32-35,50.0,40-60,4,15.1,12.04,79.74,4.85,5.74
33.5,32-35,70.0,61-80,2,15.1,12.04,79.74,5.51,5.74
33.5,32-35,70.0,61-80,3,15.1,12.04,79.74,5.23,5.74
33.5,32-35,70.0,61-80,4,15.1,12.04,79.74,4.82,5.74
33.5,32-35,90.0,81-100,2,15.1,12.04,79.74,5.43,5.74
33.5,32-35,90.0,81-100,3,15.1,12.04,79.74,5.13,5.74
33.5,32-35,90.0,81-100,4,15.1,12.04,79.74,4.74,5.74
24.0,23-25,50.0,40-60,2,17.6,14.36,81.59,7.69,7.25
24.0,23-25,50.0,40-60,3,17.6,14.36,81.59,7.48,7.25
24.0,23-25,50.0,40-60,4,17.6,14.36,81.59,7.07,7.25
24.0,23-25,70.0,61-80,2,17.6,14.36,81.59,7.65,7.25
24.0,23-25,70.0,61-80,3,17.6,14.36,81.59,7.35,7.25
24.0,23-25,70.0,61-80,4,17.6,14.36,81.59,7.05,7.25
24.0,23-25,90.0,81-100,2,17.6,14.36,81.59,7.61,7.25
24.0,23-25,90.0,81-100,3,17.6,14.36,81.59,7.31,7.25
24.0,23-25,90.0,81-100,4,17.6,14.36,81.59,6.91,7.25
27.0,26-28,50.0,40-60,2,17.6,14.36,81.59,7.62,7.25
27.0,26-28,50.0,40-60,3,17.6,14.36,81.59,7.27,7.25
27.0,26-28,50.0,40-60,4,17.6,14.36,81.59,6.91,7.25
27.0,26-28,70.0,61-80,2,17.6,14.36,81.59,7.53,7.25
27.0,26-28,70.0,61-80,3,17.6,14.36,81.59,7.22,7.25
27.0,26-28,70.0,61-80,4,17.6,14.36,81.59,6.92,7.25
27.0,26-28,90.0,81-100,2,17.6,14.36,81.59,7.49,7.25
27.0,26-28,90.0,81-100,3,17.6,14.36,81.59,7.13,7.25
27.0,26-28,90.0,81-100,4,17.6,14.36,81.59,6.84,7.25
30.0,29-31,50.0,40-60,2,17.6,14.36,81.59,7.37,7.25
30.0,29-31,50.0,40-60,3,17.6,14.36,81.59,7.08,7.25
30.0,29-31,50.0,40-60,4,17.6,14.36,81.59,6.66,7.25
30.0,29-31,70.0,61-80,2,17.6,14.36,81.59,7.3,7.25
30.0,29-31,70.0,61-80,3,17.6,14.36,81.59,6.97,7.25
30.0,29-31,70.0,61-80,4,17.6,14.36,81.59,6.67,7.25
30.0,29-31,90.0,81-100,2,17.6,14.36,81.59,7.16,7.25
30.0,29-31,90.0,81-100,3,17.6,14.36,81.59,6.92,7.25
30.0,29-31,90.0,81-100,4,17.6,14.36,81.59,6.54,7.25
33.5,32-35,50.0,40-60,2,17.6,14.36,81.59,7.04,7.25
33.5,32-35,50.0,40-60,3,17.6,14.36,81.59,6.77,7.25
33.5,32-35,50.0,40-60,4,17.6,14.36,81.59,6.45,7.25
33.5,32-35,70.0,61-80,2,17.6,14.36,81.59,7.02,7.25
33.5,32-35,70.0,61-80,3,17.6,14.36,81.59,6.75,7.25
33.5,32-35,70.0,61-80,4,17.6,14.36,81.59,6.34,7.25
33.5,32-35,90.0,81-100,2,17.6,14.36,81.59,6.93,7.25
33.5,32-35,90.0,81-100,3,17.6,14.36,81.59,6.63,7.25
33.5,32-35,90.0,81-100,4,17.6,14.36,81.59,6.23,7.25
24.0,23-25,50.0,40-60,2,17.5,14.36,81.13,7.69,7.2
24.0,23-25,50.0,40-60,3,17.5,14.36,81.13,7.4,7.2
24.0,23-25,50.0,40-60,4,17.5,14.36,81.13,7.04,7.2
24.0,23-25,70.0,61-80,2,17.5,14.36,81.13,7.65,7.2
24.0,23-25,70.0,61-80,3,17.5,14.36,81.13,7.34,7.2
24.0,23-25,70.0,61-80,4,17.5,14.36,81.13,6.94,7.2
24.0,23-25,90.0,81-100,2,17.5,14.36,81.13,7.51,7.2
24.0,23-25,90.0,81-100,3,17.5,14.36,81.13,7.26,7.2
24.0,23-25,90.0,81-100,4,17.5,14.36,81.13,6.88,7.2
27.0,26-28,50.0,40-60,2,17.5,14.36,81.13,7.49,7.2
27.0,26-28,50.0,40-60,3,17.5,14.36,81.13,7.22,7.2
27.0,26-28,50.0,40-60,4,17.5,14.36,81.13,6.89,7.2
27.0,26-28,70.0,61-80,2,17.5,14.36,81.13,7.46,7.2
27.0,26-28,70.0,61-80,3,17.5,14.36,81.13,7.2,7.2
27.0,26-28,70.0,61-80,4,17.5,14.36,81.13,6.84,7.2
27.0,26-28,90.0,81-100,2,17.5,14.36,81.13,7.38,7.2
27.0,26-28,90.0,81-100,3,17.5,14.36,81.13,7.13,7.2
27.0,26-28,90.0,81-100,4,17.5,14.36,81.13,6.76,7.2
30.0,29-31,50.0,40-60,2,17.5,14.36,81.13,7.3,7.2
30.0,29-31,50.0,40-60,3,17.5,14.36,81.13,7.0,7.2
30.0,29-31,50.0,40-60,4,17.5,14.36,81.13,6.59,7.2
30.0,29-31,70.0,61-80,2,17.5,14.36,81.13,7.26,7.2
30.0,29-31,70.0,61-80,3,17.5,14.36,81.13,6.93,7.2
30.0,29-31,70.0,61-80,4,17.5,14.36,81.13,6.63,7.2
30.0,29-31,90.0,81-100,2,17.5,14.36,81.13,7.19,7.2
30.0,29-31,90.0,81-100,3,17.5,14.36,81.13,6.87,7.2
30.0,29-31,90.0,81-100,4,17.5,14.36,81.13,6.49,7.2
33.5,32-35,50.0,40-60,2,17.5,14.36,81.13,6.98,7.2
33.5,32-35,50.0,40-60,3,17.5,14.36,81.13,6.69,7.2
33.5,32-35,50.0,40-60,4,17.5,14.36,81.13,6.36,7.2
33.5,32-35,70.0,61-80,2,17.5,14.36,81.13,6.94,7.2
33.5,32-35,70.0,61-80,3,17.5,14.36,81.13,6.66,7.2
33.5,32-35,70.0,61-80,4,17.5,14.36,81.13,6.28,7.2
33.5,32-35,90.0,81-100,2,17.5,14.36,81.13,6.93,7.2
33.5,32-35,90.0,81-100,3,17.5,14.36,81.13,6.54,7.2
33.5,32-35,90.0,81-100,4,17.5,14.36,81.13,6.27,7.2
24.0,23-25,50.0,40-60,2,19.7,14.29,72.29,6.8,6.28
24.0,23-25,50.0,40-60,3,19.7,14.29,72.29,6.46,6.28
24.0,23-25,50.0,40-60,4,19.7,14.29,72.29,6.13,6.28
24.0,23-25,70.0,61-80,2,19.7,14.29,72.29,6.7,6.28
24.0,23-25,70.0,61-80,3,19.7,14.29,72.29,6.42,6.28
24.0,23-25,70.0,61-80,4,19.7,14.29,72.29,6.04,6.28
24.0,23-25,90.0,81-100,2,19.7,14.29,72.29,6.61,6.28
24.0,23-25,90.0,81-100,3,19.7,14.29,72.29,6.34,6.28
24.0,23-25,90.0,81-100,4,19.7,14.29,72.29,5.98,6.28
27.0,26-28,50.0,40-60,2,19.7,14.29,72.29,6.62,6.28
27.0,26-28,50.0,40-60,3,19.7,14.29,72.29,6.29,6.28
27.0,26-28,50.0,40-60,4,19.7,14.29,72.29,5.95,6.28
27.0,26-28,70.0,61-80,2,19.7,14.29,72.29,6.52,6.28
27.0,26-28,70.0,61-80,3,19.7,14.29,72.29,6.22,6.28
27.0,26-28,70.0,61-80,4,19.7,14.29,72.29,5.89,6.28
27.0,26-28,90.0,81-100,2,19.7,14.29,72.29,6.44,6.28
27.0,26-28,90.0,81-100,3,19.7,14.29,72.29,6.14,6.28
27.0,26-28,90.0,81-100,4,19.7,14.29,72.29,5.86,6.28
30.0,29-31,50.0,40-60,2,19.7,14.29,72.29,6.32,6.28
30.0,29-31,50.0,40-60,3,19.7,14.29,72.29,6.09,6.28
30.0,29-31,50.0,40-60,4,19.7,14.29,72.29,5.7,6.28
30.0,29-31,70.0,61-80,2,19.7,14.29,72.29,6.36,6.28
30.0,29-31,70.0,61-80,3,19.7,14.29,72.29,6.02,6.28
30.0,29-31,70.0,61-80,4,19.7,14.29,72.29,5.65,6.28
30.0,29-31,90.0,81-100,2,19.7,14.29,72.29,6.24,6.28
30.0,29-31,90.0,81-100,3,19.7,14.29,72.29,5.93,6.28
30.0,29-31,90.0,81-100,4,19.7,14.29,72.29,5.6,6.28
33.5,32-35,50.0,40-60,2,19.7,14.29,72.29,6.05,6.28
33.5,32-35,50.0,40-60,3,19.7,14.29,72.29,5.84,6.28
33.5,32-35,50.0,40-60,4,19.7,14.29,72.29,5.43,6.28
33.5,32-35,70.0,61-80,2,19.7,14.29,72.29,6.02,6.28
33.5,32-35,70.0,61-80,3,19.7,14.29,72.29,5.76,6.28
33.5,32-35,70.0,61-80,4,19.7,14.29,72.29,5.38,6.28
33.5,32-35,90.0,81-100,2,19.7,14.29,72.29,5.99,6.28
33.5,32-35,90.0,81-100,3,19.7,14.29,72.29,5.66,6.28
33.5,32-35,90.0,81-100,4,19.7,14.29,72.29,5.33,6.28
24.0,23-25,50.0,40-60,2,15.3,12.61,82.41,6.73,6.29
24.0,23-25,50.0,40-60,3,15.3,12.61,82.41,6.5,6.29
24.0,23-25,50.0,40-60,4,15.3,12.61,82.41,6.14,6.29
24.0,23-25,70.0,61-80,2,15.3,12.61,82.41,6.69,6.29
24.0,23-25,70.0,61-80,3,15.3,12.61,82.41,6.38,6.29
24.0,23-25,70.0,61-80,4,15.3,12.61,82.41,6.05,6.29
24.0,23-25,90.0,81-100,2,15.3,12.61,82.41,6.69,6.29
24.0,23-25,90.0,81-100,3,15.3,12.61,82.41,6.32,6.29
24.0,23-25,90.0,81-100,4,15.3,12.61,82.41,5.99,6.29
27.0,26-28,50.0,40-60,2,15.3,12.61,82.41,6.57,6.29
27.0,26-28,50.0,40-60,3,15.3,12.61,82.41,6.31,6.29
27.0,26-28,50.0,40-60,4,15.3,12.61,82.41,5.98,6.29
27.0,26-28,70.0,61-80,2,15.3,12.61,82.41,6.62,6.29
27.0,26-28,70.0,61-80,3,15.3,12.61,82.41,6.27,6.29
27.0,26-28,70.0,61-80,4,15.3,12.61,82.41,5.95,6.29
27.0,26-28,90.0,81-100,2,15.3,12.61,82.41,6.49,6.29
27.0,26-28,90.0,81-100,3,15.3,12.61,82.41,6.14,6.29
27.0,26-28,90.0,81-100,4,15.3,12.61,82.41,5.82,6.29
30.0,29-31,50.0,40-60,2,15.3,12.61,82.41,6.39,6.29
30.0,29-31,50.0,40-60,3,15.3,12.61,82.41,6.13,6.29
30.0,29-31,50.0,40-60,4,15.3,12.61,82.41,5.77,6.29
30.0,29-31,70.0,61-80,2,15.3,12.61,82.41,6.3,6.29
30.0,29-31,70.0,61-80,3,15.3,12.61,82.41,6.0,6.29
30.0,29-31,70.0,61-80,4,15.3,12.61,82.41,5.65,6.29
30.0,29-31,90.0,81-100,2,15.3,12.61,82.41,6.29,6.29
30.0,29-31,90.0,81-100,3,15.3,12.61,82.41,5.99,6.29
30.0,29-31,90.0,81-100,4,15.3,12.61,82.41,5.63,6.29
33.5,32-35,50.0,40-60,2,15.3,12.61,82.41,6.09,6.29
33.5,32-35,50.0,40-60,3,15.3,12.61,82.41,5.8,6.29
33.5,32-35,50.0,40-60,4,15.3,12.61,82.41,5.45,6.29
33.5,32-35,70.0,61-80,2,15.3,12.61,82.41,6.03,6.29
33.5,32-35,70.0,61-80,3,15.3,12.61,82.41,5.75,6.29
33.5,32-35,70.0,61-80,4,15.3,12.61,82.41,5.35,6.29
33.5,32-35,90.0,81-100,2,15.3,12.61,82.41,5.93,6.29
33.5,32-35,90.0,81-100,3,15.3,12.61,82.41,5.71,6.29
33.5,32-35,90.0,81-100,4,15.3,12.61,82.41,5.35,6.29
24.0,23-25,50.0,40-60,2,15.3,12.61,82.42,6.77,6.3
24.0,23-25,50.0,40-60,3,15.3,12.61,82.42,6.48,6.3
24.0,23-25,50.0,40-60,4,15.3,12.61,82.42,6.12,6.3
24.0,23-25,70.0,61-80,2,15.3,12.61,82.42,6.75,6.3
24.0,23-25,70.0,61-80,3,15.3,12.61,82.42,6.46,6.3
24.0,23-25,70.0,61-80,4,15.3,12.61,82.42,6.11,6.3
24.0,23-25,90.0,81-100,2,15.3,12.61,82.42,6.67,6.3
24.0,23-25,90.0,81-100,3,15.3,12.61,82.42,6.32,6.3
24.0,23-25,90.0,81-100,4,15.3,12.61,82.42,5.98,6.3
27.0,26-28,50.0,40-60,2,15.3,12.61,82.42,6.63,6.3
27.0,26-28,50.0,40-60,3,15.3,12.61,82.42,6.31,6.3
27.0,26-28,50.0,40-60,4,15.3,12.61,82.42,6.01,6.3
27.0,26-28,70.0,61-80,2,15.3,12.61,82.42,6.56,6.3
27.0,26-28,70.0,61-80,3,15.3,12.61,82.42,6.24,6.3
27.0,26-28,70.0,61-80,4,15.3,12.61,82.42,5.92,6.3
27.0,26-28,90.0,81-100,2,15.3,12.61,82.42,6.55,6.3
27.0,26-28,90.0,81-100,3,15.3,12.61,82.42,6.17,6.3
27.0,26-28,90.0,81-100,4,15.3,12.61,82.42,5.86,6.3
30.0,29-31,50.0,40-60,2,15.3,12.61,82.42,6.38,6.3
30.0,29-31,50.0,40-60,3,15.3,12.61,82.42,6.05,6.3
30.0,29-31,50.0,40-60,4,15.3,12.61,82.42,5.74,6.3
30.0,29-31,70.0,61-80,2,15.3,12.61,82.42,6.36,6.3
30.0,29-31,70.0,61-80,3,15.3,12.61,82.42,6.04,6.3
30.0,29-31,70.0,61-80,4,15.3,12.61,82.42,5.73,6.3
30.0,29-31,90.0,81-100,2,15.3,12.61,82.42,6.24,6.3
30.0,29-31,90.0,81-100,3,15.3,12.61,82.42,5.92,6.3
30.0,29-31,90.0,81-100,4,15.3,12.61,82.42,5.65,6.3
33.5,32-35,50.0,40-60,2,15.3,12.61,82.42,6.1,6.3
33.5,32-35,50.0,40-60,3,15.3,12.61,82.42,5.82,6.3
33.5,32-35,50.0,40-60,4,15.3,12.61,82.42,5.49,6.3
33.5,32-35,70.0,61-80,2,15.3,12.61,82.42,6.04,6.3
33.5,32-35,70.0,61-80,3,15.3,12.61,82.42,5.78,6.3
33.5,32-35,70.0,61-80,4,15.3,12.61,82.42,5.37,6.3
33.5,32-35,90.0,81-100,2,15.3,12.61,82.42,5.96,6.3
33.5,32-35,90.0,81-100,3,15.3,12.61,82.42,5.64,6.3
33.5,32-35,90.0,81-100,4,15.3,12.61,82.42,5.36,6.3
24.0,23-25,50.0,40-60,2,15.3,13.02,85.1,7.21,6.76
24.0,23-25,50.0,40-60,3,15.3,13.02,85.1,6.96,6.76
24.0,23-25,50.0,40-60,4,15.3,13.02,85.1,6.63,6.76
24.0,23-25,70.0,61-80,2,15.3,13.02,85.1,7.19,6.76
24.0,23-25,70.0,61-80,3,15.3,13.02,85.1,6.89,6.76
24.0,23-25,70.0,61-80,4,15.3,13.02,85.1,6.54,6.76
24.0,23-25,90.0,81-100,2,15.3,13.02,85.1,7.09,6.76
24.0,23-25,90.0,81-100,3,15.3,13.02,85.1,6.81,6.76
24.0,23-25,90.0,81-100,4,15.3,13.02,85.1,6.47,6.76
27.0,26-28,50.0,40-60,2,15.3,13.02,85.1,7.14,6.76
27.0,26-28,50.0,40-60,3,15.3,13.02,85.1,6.83,6.76
27.0,26-28,50.0,40-60,4,15.3,13.02,85.1,6.48,6.76
27.0,26-28,70.0,61-80,2,15.3,13.02,85.1,7.08,6.76
27.0,26-28,70.0,61-80,3,15.3,13.02,85.1,6.74,6.76
27.0,26-28,70.0,61-80,4,15.3,13.02,85.1,6.41,6.76
27.0,26-28,90.0,81-100,2,15.3,13.02,85.1,7.0,6.76
27.0,26-28,90.0,81-100,3,15.3,13.02,85.1,6.65,6.76
27.0,26-28,90.0,81-100,4,15.3,13.02,85.1,6.36,6.76
30.0,29-31,50.0,40-60,2,15.3,13.02,85.1,6.84,6.76
30.0,29-31,50.0,40-60,3,15.3,13.02,85.1,6.56,6.76
30.0,29-31,50.0,40-60,4,15.3,13.02,85.1,6.22,6.76
30.0,29-31,70.0,61-80,2,15.3,13.02,85.1,6.85,6.76
30.0,29-31,70.0,61-80,3,15.3,13.02,85.1,6.47,6.76
30.0,29-31,70.0,61-80,4,15.3,13.02,85.1,6.17,6.76
30.0,29-31,90.0,81-100,2,15.3,13.02,85.1,6.72,6.76
30.0,29-31,90.0,81-100,3,15.3,13.02,85.1,6.4,6.76
30.0,29-31,90.0,81-100,4,15.3,13.02,85.1,6.1,6.76
33.5,32-35,50.0,40-60,2,15.3,13.02,85.1,6.58,6.76
33.5,32-35,50.0,40-60,3,15.3,13.02,85.1,6.29,6.76
33.5,32-35,50.0,40-60,4,15.3,13.02,85.1,5.9,6.76
33.5,32-35,70.0,61-80,2,15.3,13.02,85.1,6.52,6.76
33.5,32-35,70.0,61-80,3,15.3,13.02,85.1,6.23,6.76
33.5,32-35,70.0,61-80,4,15.3,13.02,85.1,5.86,6.76
33.5,32-35,90.0,81-100,2,15.3,13.02,85.1,6.41,6.76
33.5,32-35,90.0,81-100,3,15.3,13.02,85.1,6.19,6.76
33.5,32-35,90.0,81-100,4,15.3,13.02,85.1,5.79,6.76
24.0,23-25,50.0,40-60,2,13.6,10.16,74.71,4.85,4.35
24.0,23-25,50.0,40-60,3,13.6,10.16,74.71,4.52,4.35
24.0,23-25,50.0,40-60,4,13.6,10.16,74.71,4.17,4.35
24.0,23-25,70.0,61-80,2,13.6,10.16,74.71,4.77,4.35
24.0,23-25,70.0,61-80,3,13.6,10.16,74.71,4.47,4.35
24.0,23-25,70.0,61-80,4,13.6,10.16,74.71,4.13,4.35
24.0,23-25,90.0,81-100,2,13.6,10.16,74.71,4.7,4.35
24.0,23-25,90.0,81-100,3,13.6,10.16,74.71,4.4,4.35
24.0,23-25,90.0,81-100,4,13.6,10.16,74.71,4.01,4.35
27.0,26-28,50.0,40-60,2,13.6,10.16,74.71,4.68,4.35
27.0,26-28,50.0,40-60,3,13.6,10.16,74.71,4.35,4.35
27.0,26-28,50.0,40-60,4,13.6,10.16,74.71,4.0,4.35
27.0,26-28,70.0,61-80,2,13.6,10.16,74.71,4.67,4.35
27.0,26-28,70.0,61-80,3,13.6,10.16,74.71,4.34,4.35
27.0,26-28,70.0,61-80,4,13.6,10.16,74.71,4.0,4.35
27.0,26-28,90.0,81-100,2,13.6,10.16,74.71,4.54,4.35
27.0,26-28,90.0,81-100,3,13.6,10.16,74.71,4.29,4.35
27.0,26-28,90.0,81-100,4,13.6,10.16,74.71,4.0,4.35
30.0,29-31,50.0,40-60,2,13.6,10.16,74.71,4.47,4.35
30.0,29-31,50.0,40-60,3,13.6,10.16,74.71,4.13,4.35
30.0,29-31,50.0,40-60,4,13.6,10.16,74.71,4.0,4.35
30.0,29-31,70.0,61-80,2,13.6,10.16,74.71,4.42,4.35
30.0,29-31,70.0,61-80,3,13.6,10.16,74.71,4.13,4.35
30.0,29-31,70.0,61-80,4,13.6,10.16,74.71,4.0,4.35
30.0,29-31,90.0,81-100,2,13.6,10.16,74.71,4.29,4.35
30.0,29-31,90.0,81-100,3,13.6,10.16,74.71,4.0,4.35
30.0,29-31,90.0,81-100,4,13.6,10.16,74.71,4.0,4.35
33.5,32-35,50.0,40-60,2,13.6,10.16,74.71,4.2,4.35
33.5,32-35,50.0,40-60,3,13.6,10.16,74.71,4.0,4.35
33.5,32-35,50.0,40-60,4,13.6,10.16,74.71,4.0,4.35
33.5,32-35,70.0,61-80,2,13.6,10.16,74.71,4.09,4.35
33.5,32-35,70.0,61-80,3,13.6,10.16,74.71,4.0,4.35
33.5,32-35,70.0,61-80,4,13.6,10.16,74.71,4.0,4.35
33.5,32-35,90.0,81-100,2,13.6,10.16,74.71,4.06,4.35
33.5,32-35,90.0,81-100,3,13.6,10.16,74.71,4.0,4.35
33.5,32-35,90.0,81-100,4,13.6,10.16,74.71,4.0,4.35
24.0,23-25,50.0,40-60,2,17.3,14.46,83.58,7.97,7.5
24.0,23-25,50.0,40-60,3,17.3,14.46,83.58,7.67,7.5
24.0,23-25,50.0,40-60,4,17.3,14.46,83.58,7.29,7.5
24.0,23-25,70.0,61-80,2,17.3,14.46,83.58,7.95,7.5
24.0,23-25,70.0,61-80,3,17.3,14.46,83.58,7.65,7.5
24.0,23-25,70.0,61-80,4,17.3,14.46,83.58,7.3,7.5
24.0,23-25,90.0,81-100,2,17.3,14.46,83.58,7.87,7.5
24.0,23-25,90.0,81-100,3,17.3,14.46,83.58,7.5,7.5
24.0,23-25,90.0,81-100,4,17.3,14.46,83.58,7.25,7.5
27.0,26-28,50.0,40-60,2,17.3,14.46,83.58,7.86,7.5
27.0,26-28,50.0,40-60,3,17.3,14.46,83.58,7.57,7.5
27.0,26-28,50.0,40-60,4,17.3,14.46,83.58,7.13,7.5
27.0,26-28,70.0,61-80,2,17.3,14.46,83.58,7.82,7.5
27.0,26-28,70.0,61-80,3,17.3,14.46,83.58,7.51,7.5
27.0,26-28,70.0,61-80,4,17.3,14.46,83.58,7.16,7.5
27.0,26-28,90.0,81-100,2,17.3,14.46,83.58,7.66,7.5
27.0,26-28,90.0,81-100,3,17.3,14.46,83.58,7.42,7.5
27.0,26-28,90.0,81-100,4,17.3,14.46,83.58,7.1,7.5
30.0,29-31,50.0,40-60,2,17.3,14.46,83.58,7.61,7.5
30.0,29-31,50.0,40-60,3,17.3,14.46,83.58,7.3,7.5
30.0,29-31,50.0,40-60,4,17.3,14.46,83.58,6.98,7.5
30.0,29-31,70.0,61-80,2,17.3,14.46,83.58,7.53,7.5
30.0,29-31,70.0,61-80,3,17.3,14.46,83.58,7.25,7.5
30.0,29-31,70.0,61-80,4,17.3,14.46,83.58,6.89,7.5
30.0,29-31,90.0,81-100,2,17.3,14.46,83.58,7.5,7.5
30.0,29-31,90.0,81-100,3,17.3,14.46,83.58,7.12,7.5
30.0,29-31,90.0,81-100,4,17.3,14.46,83.58,6.81,7.5
33.5,32-35,50.0,40-60,2,17.3,14.46,83.58,7.33,7.5
33.5,32-35,50.0,40-60,3,17.3,14.46,83.58,7.04,7.5
33.5,32-35,50.0,40-60,4,17.3,14.46,83.58,6.67,7.5
33.5,32-35,70.0,61-80,2,17.3,14.46,83.58,7.3,7.5
33.5,32-35,70.0,61-80,3,17.3,14.46,83.58,7.0,7.5
33.5,32-35,70.0,61-80,4,17.3,14.46,83.58,6.57,7.5
33.5,32-35,90.0,81-100,2,17.3,14.46,83.58,7.17,7.5
33.5,32-35,90.0,81-100,3,17.3,14.46,83.58,6.83,7.5
33.5,32-35,90.0,81-100,4,17.3,14.46,83.58,6.51,7.5
24.0,23-25,50.0,40-60,2,13.3,9.98,75.04,4.75,4.27
24.0,23-25,50.0,40-60,3,13.3,9.98,75.04,4.49,4.27
24.0,23-25,50.0,40-60,4,13.3,9.98,75.04,4.13,4.27
24.0,23-25,70.0,61-80,2,13.3,9.98,75.04,4.66,4.27
24.0,23-25,70.0,61-80,3,13.3,9.98,75.04,4.36,4.27
24.0,23-25,70.0,61-80,4,13.3,9.98,75.04,4.06,4.27
24.0,23-25,90.0,81-100,2,13.3,9.98,75.04,4.62,4.27
24.0,23-25,90.0,81-100,3,13.3,9.98,75.04,4.3,4.27
24.0,23-25,90.0,81-100,4,13.3,9.98,75.04,4.01,4.27
27.0,26-28,50.0,40-60,2,13.3,9.98,75.04,4.64,4.27
27.0,26-28,50.0,40-60,3,13.3,9.98,75.04,4.29,4.27
27.0,26-28,50.0,40-60,4,13.3,9.98,75.04,4.0,4.27
27.0,26-28,70.0,61-80,2,13.3,9.98,75.04,4.54,4.27
27.0,26-28,70.0,61-80,3,13.3,9.98,75.04,4.27,4.27
27.0,26-28,70.0,61-80,4,13.3,9.98,75.04,4.0,4.27
27.0,26-28,90.0,81-100,2,13.3,9.98,75.04,4.43,4.27
27.0,26-28,90.0,81-100,3,13.3,9.98,75.04,4.21,4.27
27.0,26-28,90.0,81-100,4,13.3,9.98,75.04,4.0,4.27
30.0,29-31,50.0,40-60,2,13.3,9.98,75.04,4.38,4.27
30.0,29-31,50.0,40-60,3,13.3,9.98,75.04,4.05,4.27
30.0,29-31,50.0,40-60,4,13.3,9.98,75.04,4.0,4.27
30.0,29-31,70.0,61-80,2,13.3,9.98,75.04,4.27,4.27
30.0,29-31,70.0,61-80,3,13.3,9.98,75.04,4.01,4.27
30.0,29-31,70.0,61-80,4,13.3,9.98,75.04,4.0,4.27
30.0,29-31,90.0,81-100,2,13.3,9.98,75.04,4.21,4.27
30.0,29-31,90.0,81-100,3,13.3,9.98,75.04,4.0,4.27
30.0,29-31,90.0,81-100,4,13.3,9.98,75.04,4.0,4.27
33.5,32-35,50.0,40-60,2,13.3,9.98,75.04,4.1,4.27
33.5,32-35,50.0,40-60,3,13.3,9.98,75.04,4.0,4.27
33.5,32-35,50.0,40-60,4,13.3,9.98,75.04,4.0,4.27
33.5,32-35,70.0,61-80,2,13.3,9.98,75.04,4.03,4.27
33.5,32-35,70.0,61-80,3,13.3,9.98,75.04,4.0,4.27
33.5,32-35,70.0,61-80,4,13.3,9.98,75.04,4.0,4.27
33.5,32-35,90.0,81-100,2,13.3,9.98,75.04,4.0,4.27
33.5,32-35,90.0,81-100,3,13.3,9.98,75.04,4.0,4.27
33.5,32-35,90.0,81-100,4,13.3,9.98,75.04,4.0,4.27
24.0,23-25,50.0,40-60,2,15.4,13.02,84.55,7.17,6.72
24.0,23-25,50.0,40-60,3,15.4,13.02,84.55,6.88,6.72
24.0,23-25,50.0,40-60,4,15.4,13.02,84.55,6.58,6.72
